,content,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,answers,poststrat
5ff64cd18b10eb001d8b1dac,#danceAwesome with BLACKPINK,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,Samsung galaxy speaks for its self i wanted to know more about the new phone less about dancers,2.220393814829666
5ff64cd333ad6c0023885155,#danceAwesome with BLACKPINK,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,True,False,I don't care for it ,0.7015294154421093
5ff64cdf220131003248e29d,AWESOME screen 15s,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,It ok,0.22746671088362372
5ff64ced56fc4500252d85d3,AWESOME screen 15s,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,Dumb ,2.220393814829666
5ff64cee51e40400231fb0f6,#danceAwesome with BLACKPINK,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,"Chaos

",1.16212353334517
5ff64d0116a357002fe17f49,AWESOME screen 15s,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,Music was a distraction,0.22746671088362372
5ff64d118b10eb001d8b1dae,#danceAwesome with BLACKPINK,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,it is entertaining.,1.3497646992479817
5ff64d1756fc4500252d85d5,Meet Millie Bobby Brown,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,Idk it was ok,0.6112199813538074
5ff64d2e51e40400231fb0f8,AWESOME camera 15s,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,Nothing I can think of at the moment ,1.2716499363778184
5ff64d3c51e40400231fb0f9,Meet Millie Bobby Brown,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,"It was, entertaining,and is informative",0.7202691925893884
5ff64d4756fc4500252d85d7,#danceAwesome with BLACKPINK,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False,One there were only women in the video and all they did was dance.  The information they were stating was relevant.  The new Samsung phone had a long battery life.   ,0.569949708359613
5ff64d6016a357002fe17f4d,AWESOME is for Everyone,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True,The video was super ADD and the music was annoying. ,1.16212353334517
5ff64d6151e40400231fb0fb,Moments That You Love,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,It was defiantly enthusiastic and satisfying to watch.,1.5967779519269516
5ff64d7551e40400231fb0fc,Meet Millie Bobby Brown,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,They video seemed like it was for kids,1.753124170552237
5ff64d7c8b10eb001d8b1db1,AWESOME camera 15s,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,True,True,False,False,It’s was okay ig ,0.5169719182542516
5ff64d942d86cb002b3e74c8,Meet Millie Bobby Brown,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,I have no idea who this person is but I am supposed to look up to her? Just seems hokey.,1.753124170552237
5ff64d9433ad6c0023885158,AWESOME screen 15s,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,It was very confusing.,0.1359738463936538
5ff64dc556fc4500252d85d9,Meet Millie Bobby Brown,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,crap,0.26719466559585353
5ff64dd08b10eb001d8b1db4,AWESOME is for Everyone,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,No geared to the older generation ,1.2411031058117736
5ff64dd216a357002fe17f50,AWESOME camera 15s,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,I don’t know what the computer level means,1.16212353334517
5ff64ddb51e40400231fb101,AWESOME is for Everyone,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,It was overall good,0.6861998571911958
5ff64ddc0a802f001dc128b0,#danceAwesome with BLACKPINK,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,True,False,False,"I enjoyed the rapid transitions; the spirit and passion; and, the energy!",0.22746671088362372
5ff64e0d8b10eb001d8b1db7,AWESOME is for Everyone,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,stupid ,0.7202691925893884
5ff64e152d86cb002b3e74cc,#danceAwesome with BLACKPINK,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False,Very interested in this,1.8930183017462252
5ff64e178b10eb001d8b1db8,AWESOME is for Everyone,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,"The message was clear. The images, graphics and background music were annoying. The message seemed to get lost in a lot of background noise.",0.7202691925893884
5ff64e2016a357002fe17f52,AWESOME is for Everyone,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,That video was dumb,1.4538423451376845
5ff64e260a802f001dc128b2,Meet Millie Bobby Brown,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,I am typically not impressed with celebrities and with whatever they are promoting.,0.7202691925893884
5ff64e8edb32a3002baf20e7,AWESOME camera 15s,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,it’s cool and cute or whatever but it doesn’t grab my attention and think i need to buy the phone or anything just because it’s funny (kind of) doesn’t make me want to go to the store and get a samsung,1.7214885686975316
5ff64ef733ad6c002388515e,Live Focus How To,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,not very good,0.22746671088362372
5ff64f0651e40400231fb104,AWESOME is for Everyone,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,I found the music annoying as well as the video ,0.22746671088362372
5ff64f2951e40400231fb105,AWESOME is for Everyone,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,It was goofy and lacked everything it could or should have had in it to promote something. ,1.0087940210225153
5ff64f3ed8a4e30025061f28,Live Focus How To,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,Wonder where the name bokeh came from,1.16212353334517
5ff64f4551e40400231fb106,Live Focus How To,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,It nice I liked it ,1.494356947029372
5ff64f6133ad6c0023885166,Moments That You Love,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,to silly,0.26719466559585353
5ff64fa616a357002fe17f5a,AWESOME camera 15s,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,"it's typical for each commercial ending up in a rap,  please!",2.1496465936774833
5ff64fa90a802f001dc128bc,Live Focus How To,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,Unconvincing to buy Samsung phone,0.22746671088362372
5ff64fcb0a802f001dc128bd,AWESOME screen 15s,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,Banging 4kt u niggas can’t hang wit da gang ,1.8697534929281228
5ff64feadb32a3002baf20ec,AWESOME camera 15s,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,A Waste of my time.,0.22746671088362372
5ff6501cd8a4e30025061f2e,AWESOME is for Everyone,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,it could have been bwetter,0.22746671088362372
5ff6502ad8a4e30025061f2f,AWESOME screen 15s,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,It was hard to understand what they were saying,1.7214885686975316
5ff6504f16a357002fe17f5f,AWESOME screen 15s,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,Excellent outstanding ,1.8697534929281228
5ff6505051e40400231fb10b,AWESOME camera 15s,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,Love it! ,1.16212353334517
5ff6508c16a357002fe17f62,AWESOME is for Everyone,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,it. was interesting,0.22746671088362372
5ff650942d86cb002b3e74dc,#danceAwesome with BLACKPINK,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False,I liked ut luke rhe music,2.220393814829666
5ff6509951e40400231fb10c,AWESOME screen 15s,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,Hard to view on PC and too abrupt,0.26719466559585353
5ff650a08b10eb001d8b1dc6,AWESOME screen 15s,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,Just a guy with a squeegee?  Not informative. Not inspiring. Does it need to be cleaned all the time?,0.7202691925893884
5ff650cddb32a3002baf20f2,AWESOME is for Everyone,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,That’s the kind of random stuff my generation likes. It’s stuck in my head.,1.0819676328368009
5ff650dc0a802f001dc128c2,AWESOME is for Everyone,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,"Different 
",0.7202691925893884
5ff650de2d86cb002b3e74de,#danceAwesome with BLACKPINK,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,very nice ,0.1359738463936538
5ff650f2db32a3002baf20f3,AWESOME screen 15s,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,I think it is a clever way to demonstrate the clarity and quality of the phone.,0.7202691925893884
5ff6511251e40400231fb111,AWESOME screen 15s,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,It was fun and entertaining,1.1298704082590618
5ff651152d86cb002b3e74df,Meet Millie Bobby Brown,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,I like how good the quality of the video was,0.22385743403538225
5ff6512a33ad6c002388516d,Meet Millie Bobby Brown,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,"Nothing Much
",0.6576247829204918
5ff6515316a357002fe17f66,#danceAwesome with BLACKPINK,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,It was just an okay video. Nothing specific stood out. Would have expected something more tech-centre,1.8605214705654396
5ff651568b10eb001d8b1dcb,#danceAwesome with BLACKPINK,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,it was ok but really didn't have much of a message,0.22746671088362372
5ff651690a802f001dc128c7,#danceAwesome with BLACKPINK,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,it is fun & trendy,1.5849832054197999
5ff65173220131003248e2af,Meet Millie Bobby Brown,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,I liked it,1.0087940210225153
5ff6517f51e40400231fb113,Meet Millie Bobby Brown,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,It was nicely shot and looked good but it wouldn't see a phone...,0.7015294154421093
5ff651800a802f001dc128c8,Meet Millie Bobby Brown,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,It was nicely done. I just have no interest in it.,0.7202691925893884
5ff65186db32a3002baf20f7,Moments That You Love,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,none really,0.7202691925893884
5ff6518f0a802f001dc128c9,Moments That You Love,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,"I enjoyed it
",1.0819676328368009
5ff651a10a802f001dc128ca,Meet Millie Bobby Brown,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,It was a very well thought out video and the meaning of it was nicely advertising the Samsung phones,0.9446557345685991
5ff651a88b10eb001d8b1dce,Meet Millie Bobby Brown,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,Very relevant,0.7202691925893884
5ff651b2220131003248e2b2,Meet Millie Bobby Brown,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,I have none,1.494356947029372
5ff651b90a802f001dc128cb,Meet Millie Bobby Brown,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,"skews younger and I am older, have many Samsung products but prefer Apple I phones.",0.7202691925893884
5ff651d32d86cb002b3e74e2,#danceAwesome with BLACKPINK,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,It was really interesting and I loved the edits and the music and I love the fact that black pink was there my favorite group I loved it🥰🥰🥰,0.3535001821273032
5ff651e016a357002fe17f6c,#danceAwesome with BLACKPINK,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,It was pretty annoying ,0.7202691925893884
5ff651e12d86cb002b3e74e3,AWESOME screen 15s,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,weird Al Yankovich  was more impressive,0.22746671088362372
5ff651f8220131003248e2b3,#danceAwesome with BLACKPINK,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,It was irrelevant for my age group.,0.22746671088362372
5ff65208db32a3002baf20fb,Moments That You Love,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,Very good phone,0.9446557345685991
5ff6520f16a357002fe17f6d,Moments That You Love,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,I found it interesting ,0.7202691925893884
5ff6520f56fc4500252d85ec,AWESOME is for Everyone,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,The video makes me feel like I need to be young to enjoy the phone,1.3464878520687265
5ff65212db32a3002baf20fc,Meet Millie Bobby Brown,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,Don't really see the purpose,0.22746671088362372
5ff6521b56fc4500252d85ed,Moments That You Love,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,Snapping pics is available on most phones. Was not informative. Music was nice though.,2.220393814829666
5ff652270a802f001dc128ce,Moments That You Love,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,Lively music -excellent in demonstrating the camera's close-up photo capability as well as basic photo taking.,1.2411031058117736
5ff65235db32a3002baf20fd,Moments That You Love,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,I love a phone that takes good pictures ,2.220393814829666
5ff652402d86cb002b3e74e6,Moments That You Love,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,The video was presented well and provided viewers with the opportunity to use a unit that provides good photography design.,1.4022685551526
5ff652460a802f001dc128cf,AWESOME is for Everyone,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False,It's all about the camera,0.22746671088362372
5ff65256d8a4e30025061f3a,AWESOME camera 15s,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,"I thought it targeted the right age group (16-32) and focused on how good the camera is on this cell phone (no pun intended.....re ""focused"") !",0.22746671088362372
5ff652620a802f001dc128d0,Moments That You Love,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,"It was a great video about Samsung Galaxy
",1.2716499363778184
5ff6527233ad6c0023885174,AWESOME camera 15s,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,No opinion,1.753124170552237
5ff6528bdb32a3002baf20ff,AWESOME camera 15s,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,very weird,1.2087362266998518
5ff65293db32a3002baf2100,AWESOME camera 15s,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,huh?,0.22746671088362372
5ff6529651e40400231fb117,AWESOME is for Everyone,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,The video is annoying.  I would never want to see this video again.,0.7202691925893884
5ff652b651e40400231fb118,AWESOME is for Everyone,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,The bright colors and them singing made it very interesting and want to watch it ,1.16212353334517
5ff652ca56fc4500252d85f0,Live Focus How To,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,Pretty flower,1.7214885686975316
5ff652e756fc4500252d85f2,AWESOME camera 15s,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,Cool because I had an A51. Just got an A71,1.2411031058117736
5ff652e9d8a4e30025061f3d,AWESOME camera 15s,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,The upbeat entertainment value of the video got my attention and gave ame a positive feeling about the product,0.22746671088362372
5ff652ec8b10eb001d8b1dd5,AWESOME camera 15s,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,Hopefully it won't blow up,1.16212353334517
5ff652f416a357002fe17f70,Moments That You Love,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,Very nice video,0.22746671088362372
5ff65307220131003248e2b7,Moments That You Love,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,"Yes, I wish to buy it, but be afraid if I can use it.",0.569949708359613
5ff6531533ad6c0023885179,#danceAwesome with BLACKPINK,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,"It was flashy, colorful, music, dancing, upbeat, pleasant, cool, and relatable. ",1.2411031058117736
5ff6532d0a802f001dc128d2,AWESOME camera 15s,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,"I get the aliens, and the phone being a gaxilixy ",1.4538423451376845
5ff6533233ad6c002388517b,AWESOME is for Everyone,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,it was funny and fun,1.2716499363778184
5ff653438b10eb001d8b1dd6,Live Focus How To,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,I really like the video that I dislike the video I just watched I never wanna see it again. :(,1.7214885686975316
5ff6534ddb32a3002baf2104,Moments That You Love,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,"Very versatile, enter-locking photos with different images.",2.3201467900252104
5ff653670a802f001dc128d4,AWESOME camera 15s,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,I like it,0.13511982334231024
5ff6536f2d86cb002b3e74ea,Live Focus How To,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,What is bokeh??,0.7202691925893884
5ff65377d8a4e30025061f40,AWESOME camera 15s,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,I don\t have one,0.569949708359613
5ff653ac16a357002fe17f75,AWESOME is for Everyone,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,"I use a flip phone, it's all I need... I don't care what the rest of the world gossips about..",0.26719466559585353
5ff653ac2d86cb002b3e74ec,AWESOME screen 15s,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,I love it keep doing what you doing ,0.9242663137914371
5ff653b8220131003248e2ba,Live Focus How To,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,It was interesting.,0.12269457341315962
5ff653ca220131003248e2bb,AWESOME is for Everyone,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,"The battery, camera,etc. is ""awesome..., why?",1.2820612976208152
5ff653d2d8a4e30025061f41,AWESOME is for Everyone,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,"Great speed, nothing boring.  Music was uplifting and interesting. Dancing was energetic.",1.2716499363778184
5ff653eedb32a3002baf2108,AWESOME camera 15s,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,didn't get the commercial. was someone taking a picture with or without permission?,1.2411031058117736
5ff654488b10eb001d8b1dda,AWESOME screen 15s,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,Pointless,0.26719466559585353
5ff6548bd8a4e30025061f48,AWESOME screen 15s,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,Other,2.755206476829129
